ID,label,condition,diff,p.adj,threshhold,fraction
AT2G31240, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,-0.003774859,0.833074545,FALSE,Soluble Proteins
AT2G37230, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,-0.081616674,0.850824782,FALSE,Membrane Proteins
AT2G37230, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.482820705,0.212954245,FALSE,Soluble Proteins
AT3G02650,TPR-like,clp1p,0.793797629,0.055871976,FALSE,Membrane Proteins
AT3G02650,TPR-like,clp1s,0.798274867,9.47E-05,TRUE,Soluble Proteins
AT3G13150, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,-0.015367627,0.80749948,FALSE,Membrane Proteins
AT3G13150, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.154024296,0.816817131,FALSE,Soluble Proteins
AT3G13160, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,-0.019647726,0.869680349,FALSE,Membrane Proteins
AT3G13160, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.5618808,0.604173577,FALSE,Soluble Proteins
AT3G15590, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,0.510439248,0.660943384,FALSE,Membrane Proteins
AT3G15590, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.301170309,0.800713281,FALSE,Soluble Proteins
AT4G36680,TPR-like,clp1p,0.192843211,0.534840435,FALSE,Membrane Proteins
AT4G36680,TPR-like,clp1s,0.549844983,0.013330829,TRUE,Soluble Proteins
AT5G09450, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1p,0.677397352,0.7745536,FALSE,Membrane Proteins
AT5G09450, Tetratricopeptide repeat (TPR)-like superfamily protein ,clp1s,0.053573404,0.856417143,FALSE,Soluble Proteins
AT1G24180,IAA-CONJUGATE-RESISTANT 4,clp1p,-0.229341905,0.539121617,FALSE,Membrane Proteins
AT1G24180,IAA-CONJUGATE-RESISTANT 4,clp1s,-0.413342074,0.011501169,TRUE,Soluble Proteins
AT1G48320, Thioesterase superfamily protein ,clp1p,0.381032462,0.833816595,FALSE,Membrane Proteins
AT1G48320, Thioesterase superfamily protein ,clp1s,-0.173851612,0.731282683,FALSE,Soluble Proteins
AT2G35010, thioredoxin O1 ,clp1p,-0.209761551,0.678673384,FALSE,Membrane Proteins
AT2G35010, thioredoxin O1 ,clp1s,-0.077533513,0.810115962,FALSE,Soluble Proteins
AT2G20270, Thioredoxin superfamily protein ,clp1p,-0.362608592,0.738172874,FALSE,Membrane Proteins
AT2G20270, Thioredoxin superfamily protein ,clp1s,-0.344611392,0.613772255,FALSE,Soluble Proteins
AT3G26060, Thioredoxin superfamily protein ,clp1p,-0.647789909,0.586726499,FALSE,Membrane Proteins
AT3G26060, Thioredoxin superfamily protein ,clp1s,0.194351256,0.807475713,FALSE,Soluble Proteins
AT3G52960, Thioredoxin superfamily protein ,clp1p,-0.380254216,0.806547041,FALSE,Membrane Proteins
AT3G52960, Thioredoxin superfamily protein ,clp1s,-0.280906228,0.695518875,FALSE,Soluble Proteins
AT3G46560, Tim10/DDP family zinc finger protein ,clp1p,-1.364879853,0.573167273,FALSE,Membrane Proteins
AT3G46560, Tim10/DDP family zinc finger protein ,clp1s,-0.812900653,0.686218108,FALSE,Soluble Proteins
AT2G29530, Tim10/DDP family zinc finger protein ,clp1p,-0.147804276,0.868191264,FALSE,Membrane Proteins
AT2G29530, Tim10/DDP family zinc finger protein ,clp1s,-0.29943973,0.829503278,FALSE,Soluble Proteins
AT3G26520, tonoplast intrinsic protein 2 ,clp1p,-0.669447232,0.715693317,FALSE,Membrane Proteins
AT3G26520, tonoplast intrinsic protein 2 ,clp1s,-1.159695647,0.412529175,FALSE,Soluble Proteins
AT1G58270, TRAF-like family protein ,clp1p,-0.150471124,0.844609602,FALSE,Membrane Proteins
AT1G58270, TRAF-like family protein ,clp1s,-0.164478027,0.754640757,FALSE,Soluble Proteins
AT5G26260, TRAF-like family protein ,clp1p,-0.26295664,0.83113843,FALSE,Membrane Proteins
AT5G26260, TRAF-like family protein ,clp1s,-1.108431967,0.448054872,FALSE,Soluble Proteins
AT5G26280, TRAF-like family protein ,clp1p,-1.752530587,0.241153378,FALSE,Membrane Proteins
AT5G26280, TRAF-like family protein ,clp1s,-1.017006414,0.430755297,FALSE,Soluble Proteins
AT1G29810, Transcriptional coactivator/pterin dehydratase ,clp1p,-0.163099157,0.692510618,FALSE,Membrane Proteins
AT1G29810, Transcriptional coactivator/pterin dehydratase ,clp1s,0.21161279,0.790075078,FALSE,Soluble Proteins
AT2G45290, Transketolase ,clp1p,-1.119570007,0.205715415,FALSE,Membrane Proteins
AT2G45290, Transketolase ,clp1s,-0.322421626,0.721474501,FALSE,Soluble Proteins
AT3G60750, Transketolase ,clp1p,-0.62925732,0.747673111,FALSE,Membrane Proteins
AT3G60750, Transketolase ,clp1s,0.635326342,0.509961083,FALSE,Soluble Proteins
AT5G50850, Transketolase family protein ,clp1p,-0.08886142,0.82389762,FALSE,Membrane Proteins
AT5G50850, Transketolase family protein ,clp1s,-0.264986189,0.236148473,FALSE,Soluble Proteins
AT2G34590, Transketolase family protein ,clp1p,-1.303750575,0.255649708,FALSE,Membrane Proteins
AT2G34590, Transketolase family protein ,clp1s,-0.438299442,0.69323848,FALSE,Soluble Proteins
AT3G18760, Translation elongation factor EF1B/ribosomal protein S6 family protein ,clp1p,-0.002249526,0.87417454,FALSE,Membrane Proteins
AT3G18760, Translation elongation factor EF1B/ribosomal protein S6 family protein ,clp1s,0.420807246,0.536162826,FALSE,Soluble Proteins
AT2G45030,EFG/EF2,clp1p,2.166443371,0.014617291,TRUE,Membrane Proteins
AT2G45030,EFG/EF2,clp1s,3.866415369,1.40E-13,TRUE,Soluble Proteins
AT4G11120, translation elongation factor Ts (EF-Ts) ,clp1p,0.566368656,0.072787288,FALSE,Membrane Proteins
AT4G11120, translation elongation factor Ts (EF-Ts) ,clp1s,0.339441387,0.280031382,FALSE,Soluble Proteins
AT1G34360, translation initiation factor 3 (IF-3) family protein ,clp1p,1.37377924,0.377069797,FALSE,Membrane Proteins
AT1G34360, translation initiation factor 3 (IF-3) family protein ,clp1s,0.937493697,0.323371153,FALSE,Soluble Proteins
AT2G37410, translocase inner membrane subunit 17-2 ,clp1p,-0.290108533,0.853913772,FALSE,Membrane Proteins
AT2G37410, translocase inner membrane subunit 17-2 ,clp1s,1.070528477,0.464226578,FALSE,Soluble Proteins
AT1G72750, translocase inner membrane subunit 23-2 ,clp1p,-0.411314706,0.772505494,FALSE,Membrane Proteins
AT1G72750, translocase inner membrane subunit 23-2 ,clp1s,1.283312539,0.163608668,FALSE,Soluble Proteins
AT2G36070, translocase inner membrane subunit 44-2 ,clp1p,-0.463856968,0.683500369,FALSE,Membrane Proteins
AT2G36070, translocase inner membrane subunit 44-2 ,clp1s,0.067557473,0.867234112,FALSE,Soluble Proteins
AT5G50810, translocase inner membrane subunit 8 ,clp1p,-1.018391919,0.482788314,FALSE,Membrane Proteins
AT5G50810, translocase inner membrane subunit 8 ,clp1s,-0.063067952,0.866712445,FALSE,Soluble Proteins
AT5G40930, translocase of outer membrane 20-4 ,clp1p,0.052793052,0.867261243,FALSE,Membrane Proteins
AT5G40930, translocase of outer membrane 20-4 ,clp1s,-0.134637888,0.833510795,FALSE,Soluble Proteins
AT3G27080, translocase of outer membrane 20 kDa subunit 3 ,clp1p,0.012218169,0.876990844,FALSE,Membrane Proteins
AT3G27080, translocase of outer membrane 20 kDa subunit 3 ,clp1s,-0.920948446,0.490704165,FALSE,Soluble Proteins
AT5G43970, translocase of outer membrane 22-V ,clp1p,-1.405986482,0.135785874,FALSE,Membrane Proteins
AT5G43970, translocase of outer membrane 22-V ,clp1s,0.009569965,0.838921628,FALSE,Soluble Proteins
AT1G61570, translocase of the inner mitochondrial membrane 13 ,clp1p,-0.634412744,0.051707527,FALSE,Membrane Proteins
AT1G61570, translocase of the inner mitochondrial membrane 13 ,clp1s,0.006301287,0.871474167,FALSE,Soluble Proteins
AT3G20000, translocase of the outer mitochondrial membrane 40 ,clp1p,-0.281163404,0.746473759,FALSE,Membrane Proteins
AT3G20000, translocase of the outer mitochondrial membrane 40 ,clp1s,-0.364545107,0.487341303,FALSE,Soluble Proteins
AT1G27390, translocase outer membrane 20-2 ,clp1p,-0.222897405,0.858220924,FALSE,Membrane Proteins
AT1G27390, translocase outer membrane 20-2 ,clp1s,0.009399374,0.870964001,FALSE,Soluble Proteins
AT3G47630, translocator assembly/maintenance protein ,clp1p,-0.090054468,0.869975909,FALSE,Membrane Proteins
AT3G47630, translocator assembly/maintenance protein ,clp1s,0.355034789,0.738639506,FALSE,Soluble Proteins
AT1G06950, translocon at the inner envelope membrane of chloroplasts 110 ,clp1p,-0.00439562,0.853425287,FALSE,Membrane Proteins
AT1G06950, translocon at the inner envelope membrane of chloroplasts 110 ,clp1s,-0.28535884,0.735301909,FALSE,Soluble Proteins
AT1G10950, transmembrane nine 1 ,clp1p,-0.477866239,0.826746932,FALSE,Membrane Proteins
AT1G10950, transmembrane nine 1 ,clp1s,-0.229058964,0.802983266,FALSE,Soluble Proteins
AT1G28540, transmembrane protein ,clp1p,0.028474562,0.830909868,FALSE,Membrane Proteins
AT1G28540, transmembrane protein ,clp1s,0.118139101,0.841673251,FALSE,Soluble Proteins
AT2G35790, transmembrane protein ,clp1p,-0.400843233,0.802210778,FALSE,Membrane Proteins
AT2G35790, transmembrane protein ,clp1s,0.593207255,0.706354657,FALSE,Soluble Proteins
AT2G40765, transmembrane protein ,clp1p,-0.186559612,0.77921913,FALSE,Membrane Proteins
AT2G40765, transmembrane protein ,clp1s,-0.175959715,0.821660195,FALSE,Soluble Proteins
AT3G12650, transmembrane protein ,clp1p,0.112119875,0.808737039,FALSE,Membrane Proteins
AT3G12650, transmembrane protein ,clp1s,0.049766419,0.809665903,FALSE,Soluble Proteins
AT3G23450, transmembrane protein ,clp1p,-0.268692249,0.856816467,FALSE,Membrane Proteins
AT3G23450, transmembrane protein ,clp1s,1.784413958,0.189812693,FALSE,Soluble Proteins
AT3G49720, transmembrane protein ,clp1p,-1.044195042,0.249271639,FALSE,Membrane Proteins
AT3G49720, transmembrane protein ,clp1s,-0.139625835,0.837224927,FALSE,Soluble Proteins
AT4G00585, transmembrane protein ,clp1p,-0.473903179,0.637898954,FALSE,Membrane Proteins
AT4G00585, transmembrane protein ,clp1s,-0.144766433,0.833227842,FALSE,Soluble Proteins
AT4G31830, transmembrane protein ,clp1p,-0.192290058,0.817222786,FALSE,Membrane Proteins
AT4G31830, transmembrane protein ,clp1s,-0.508643231,0.552532608,FALSE,Soluble Proteins
AT5G09270, transmembrane protein ,clp1p,-0.492997125,0.571818362,FALSE,Membrane Proteins
AT5G09270, transmembrane protein ,clp1s,-0.125854937,0.765259181,FALSE,Soluble Proteins
AT3G57280, Transmembrane proteins 14C ,clp1p,-0.757221213,0.648071438,FALSE,Membrane Proteins
AT3G57280, Transmembrane proteins 14C ,clp1s,-0.428001636,0.700324687,FALSE,Soluble Proteins
AT5G58220, transthyretin-like protein ,clp1p,-0.507747521,0.608301694,FALSE,Membrane Proteins
AT5G58220, transthyretin-like protein ,clp1s,-0.17919616,0.795021551,FALSE,Soluble Proteins
AT2G21170, triosephosphate isomerase ,clp1p,-0.419728004,0.695089174,FALSE,Membrane Proteins
AT2G21170, triosephosphate isomerase ,clp1s,-0.368309729,0.589153079,FALSE,Soluble Proteins
AT3G55440, triosephosphate isomerase ,clp1p,-0.174027456,0.815899083,FALSE,Membrane Proteins
AT3G55440, triosephosphate isomerase ,clp1s,-0.553668585,0.396531011,FALSE,Soluble Proteins
AT4G33760, tRNA synthetase class II (D,clp1p,-0.10533163,0.853793681,FALSE,Membrane Proteins
AT4G33760, tRNA synthetase class II (D,clp1s,-0.314935624,0.716767468,FALSE,Soluble Proteins
AT1G06530, Tropomyosin-like protein ,clp1p,-1.270150851,0.40522873,FALSE,Membrane Proteins
AT1G06530, Tropomyosin-like protein ,clp1s,-0.169245559,0.838356429,FALSE,Soluble Proteins
AT5G38530, tryptophan synthase beta type 2 ,clp1p,-0.349763719,0.777962406,FALSE,Membrane Proteins
AT5G38530, tryptophan synthase beta type 2 ,clp1s,-0.17102261,0.81217274,FALSE,Soluble Proteins
AT3G02660, Tyrosyl-tRNA synthetase,clp1p,-0.09033814,0.862827278,FALSE,Membrane Proteins
AT3G02660, Tyrosyl-tRNA synthetase,clp1s,-0.351269294,0.775817994,FALSE,Soluble Proteins
AT5G51220, ubiquinol-cytochrome C chaperone family protein ,clp1p,-0.50040534,0.614453899,FALSE,Membrane Proteins
AT5G51220, ubiquinol-cytochrome C chaperone family protein ,clp1s,0.680417934,0.195269156,FALSE,Soluble Proteins
AT1G15120, Ubiquinol-cytochrome C reductase hinge protein ,clp1p,-1.339236239,0.186467733,FALSE,Membrane Proteins
AT1G15120, Ubiquinol-cytochrome C reductase hinge protein ,clp1s,-0.247770442,0.766039373,FALSE,Soluble Proteins
AT5G13430, Ubiquinol-cytochrome C reductase iron-sulfur subunit ,clp1p,-0.821323649,0.734849899,FALSE,Membrane Proteins
AT5G13430, Ubiquinol-cytochrome C reductase iron-sulfur subunit ,clp1s,-0.209263468,0.837575847,FALSE,Soluble Proteins
AT3G52730, ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein ,clp1p,-1.718713056,0.25888054,FALSE,Membrane Proteins
AT3G52730, ubiquinol-cytochrome C reductase UQCRX/QCR9-like family protein ,clp1s,-0.070726867,0.870081317,FALSE,Soluble Proteins
AT1G19140, ubiquinone biosynthesis COQ9-like protein ,clp1p,-0.015747516,0.876404934,FALSE,Membrane Proteins
AT1G19140, ubiquinone biosynthesis COQ9-like protein ,clp1s,0.187945636,0.708900346,FALSE,Soluble Proteins
AT3G52590, ubiquitin extension protein 1 ,clp1p,0.018399027,0.877042626,FALSE,Membrane Proteins
AT3G52590, ubiquitin extension protein 1 ,clp1s,-1.028469851,0.496883099,FALSE,Soluble Proteins
AT4G22310, Uncharacterized protein family (UPF0041) ,clp1p,0.015119323,0.828067142,FALSE,Membrane Proteins
AT4G22310, Uncharacterized protein family (UPF0041) ,clp1s,-0.158331148,0.822753768,FALSE,Soluble Proteins
AT5G20090, Uncharacterized protein family (UPF0041) ,clp1p,-0.132463734,0.846398775,FALSE,Membrane Proteins
AT5G20090, Uncharacterized protein family (UPF0041) ,clp1s,-0.075146008,0.855746945,FALSE,Soluble Proteins
AT2G26230, uricase / urate oxidase / nodulin 35 ,clp1p,-0.135019567,0.786269487,FALSE,Membrane Proteins
AT2G26230, uricase / urate oxidase / nodulin 35 ,clp1s,-0.169793504,0.819613003,FALSE,Soluble Proteins
AT1G78900, vacuolar ATP synthase subunit A ,clp1p,-0.604271754,0.486181009,FALSE,Membrane Proteins
AT1G78900, vacuolar ATP synthase subunit A ,clp1s,-0.403622808,0.505664329,FALSE,Soluble Proteins
AT1G12840, vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) ,clp1p,-0.272625074,0.817903645,FALSE,Membrane Proteins
AT1G12840, vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) ,clp1s,-0.067871908,0.856968992,FALSE,Soluble Proteins
AT4G11150, vacuolar ATP synthase subunit E1 ,clp1p,-0.082798051,0.855141638,FALSE,Membrane Proteins
AT4G11150, vacuolar ATP synthase subunit E1 ,clp1s,-0.441683309,0.662382862,FALSE,Soluble Proteins
AT3G01390, vacuolar membrane ATPase 10 ,clp1p,-0.027962658,0.845201009,FALSE,Membrane Proteins
AT3G01390, vacuolar membrane ATPase 10 ,clp1s,-0.384906708,0.707824546,FALSE,Soluble Proteins
AT3G01280, voltage dependent anion channel 1 ,clp1p,-1.837282153,0.356192862,FALSE,Membrane Proteins
AT3G01280, voltage dependent anion channel 1 ,clp1s,-0.387825555,0.813166417,FALSE,Soluble Proteins
AT5G67500, voltage dependent anion channel 2 ,clp1p,-2.829623196,0.158550607,FALSE,Membrane Proteins
AT5G67500, voltage dependent anion channel 2 ,clp1s,-0.185590479,0.858464716,FALSE,Soluble Proteins
AT5G15090, voltage dependent anion channel 3 ,clp1p,-2.286880628,0.285610683,FALSE,Membrane Proteins
AT5G15090, voltage dependent anion channel 3 ,clp1s,-0.098629319,0.868856872,FALSE,Soluble Proteins
AT5G57490, voltage dependent anion channel 4 ,clp1p,-0.140507187,0.855207421,FALSE,Membrane Proteins
AT5G57490, voltage dependent anion channel 4 ,clp1s,-0.288765809,0.757951967,FALSE,Soluble Proteins
AT1G55160, WAS/WASL-interacting family protein ,clp1p,-0.60407858,0.494890099,FALSE,Membrane Proteins
AT1G55160, WAS/WASL-interacting family protein ,clp1s,-0.10892844,0.828793974,FALSE,Soluble Proteins
AT1G71260, WHIRLY 2 ,clp1p,-0.341194975,0.688205157,FALSE,Membrane Proteins
AT1G71260, WHIRLY 2 ,clp1s,0.647924658,0.411140384,FALSE,Soluble Proteins
AT3G54826, Zim17-type zinc finger protein ,clp1p,-0.440189102,0.76070107,FALSE,Membrane Proteins
AT3G54826, Zim17-type zinc finger protein ,clp1s,-0.12258147,0.850342221,FALSE,Soluble Proteins
AT1G48570, zinc finger (Ran-binding) family protein ,clp1p,0.711288005,0.514988953,FALSE,Membrane Proteins
AT1G48570, zinc finger (Ran-binding) family protein ,clp1s,0.427034762,0.593546762,FALSE,Soluble Proteins
AT5G65620, Zincin-like metalloproteases family protein ,clp1p,0.276062299,0.843827091,FALSE,Membrane Proteins
AT5G65620, Zincin-like metalloproteases family protein ,clp1s,-0.528515531,0.720143381,FALSE,Soluble Proteins
